168.71,183.57,185.43,94.429,85.143,126,183.57,NaN,NaN,105.57,NaN,NaN,165,152,NaN,NaN,159.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
243.66,295.72,334.77,254.81,323.61,357.08,355.22,NaN,NaN,364.52,NaN,NaN,197.17,197.17,NaN,NaN,206.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
277.86,298.51,311.65,199,225.29,279.73,309.78,NaN,NaN,221.53,NaN,NaN,281.61,266.59,NaN,NaN,279.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231.46,287.95,355.73,246.52,333.13,370.79,355.73,NaN,NaN,359.49,NaN,NaN,173.09,176.86,NaN,NaN,184.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
223.98,201.06,211.64,283.93,298.04,352.7,234.56,NaN,NaN,299.8,NaN,NaN,328.02,319.2,NaN,NaN,329.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214.98,303.27,388.02,225.58,331.52,402.14,386.25,NaN,NaN,391.55,NaN,NaN,146.12,151.42,NaN,NaN,160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221.63,205.47,214.45,311.43,336.57,390.45,236,NaN,NaN,315.02,NaN,NaN,304.24,316.82,NaN,NaN,322.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
210.48,282.52,358.15,221.29,295.12,336.54,334.74,NaN,NaN,336.54,NaN,NaN,149.26,151.06,NaN,NaN,165.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221.1,213.77,230.26,292.57,303.57,329.22,230.26,NaN,NaN,285.24,NaN,NaN,285.24,274.24,NaN,NaN,294.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219.95,286.05,339.29,219.95,298.9,342.96,319.09,NaN,NaN,322.77,NaN,NaN,161.2,161.2,NaN,NaN,170.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.27,196.36,226.85,277.67,263.44,277.67,202.46,NaN,NaN,253.28,NaN,NaN,259.38,269.54,NaN,NaN,271.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211.73,272.78,317.55,209.69,289.06,354.19,333.84,NaN,NaN,335.87,NaN,NaN,158.81,160.85,NaN,NaN,171.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.94,152.53,157.18,251.8,265.76,285.92,174.24,NaN,NaN,233.18,NaN,NaN,209.92,226.98,NaN,NaN,223.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213.28,275.31,323.39,222.59,275.31,318.73,304.78,NaN,NaN,309.43,NaN,NaN,159,162.11,NaN,NaN,172.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233.83,239.66,245.49,156.6,152.23,152.23,223.63,NaN,NaN,162.43,NaN,NaN,194.49,216.34,NaN,NaN,207.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
207.58,271.52,318.02,214.84,274.42,318.02,302.03,NaN,NaN,299.12,NaN,NaN,166.89,169.8,NaN,NaN,177.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179.3,164.13,171.02,245.52,241.38,262.08,182.06,NaN,NaN,233.11,NaN,NaN,235.87,241.38,NaN,NaN,241.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198.27,250.67,296.17,205.16,256.18,293.41,290.66,NaN,NaN,296.17,NaN,NaN,169.31,172.07,NaN,NaN,177.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177.06,168.14,163.69,236.11,222.74,230.54,181.51,NaN,NaN,216.06,NaN,NaN,212.71,218.29,NaN,NaN,211.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214.46,261.22,301.3,208.89,265.67,309.09,286.82,NaN,NaN,290.16,NaN,NaN,173.27,175.5,NaN,NaN,181.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.8,166.8,181.2,226.8,226.8,242.4,174,NaN,NaN,223.2,NaN,NaN,200.4,207.6,NaN,NaN,198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
207.11,241.89,263.48,202.32,251.48,283.86,262.28,NaN,NaN,263.48,NaN,NaN,169.94,168.74,NaN,NaN,177.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175.16,172.8,178.7,244.76,238.86,247.12,183.42,NaN,NaN,229.42,NaN,NaN,216.45,205.83,NaN,NaN,212.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206.46,254.66,280.53,215.86,259.37,292.29,275.83,NaN,NaN,277,NaN,NaN,171.18,171.18,NaN,NaN,180.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196.02,181.67,172.11,263,257.02,255.82,192.44,NaN,NaN,243.86,NaN,NaN,231.9,236.69,NaN,NaN,235.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198.14,243.41,277.96,210.05,251.75,283.92,264.86,NaN,NaN,270.82,NaN,NaN,168.36,169.55,NaN,NaN,175.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
225.31,223.36,221.41,120.17,81.233,106.54,205.84,NaN,NaN,124.07,NaN,NaN,194.16,168.84,NaN,NaN,178.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180.38,258.2,326.28,151.2,244.58,314.61,302.94,NaN,NaN,281.54,NaN,NaN,87.008,87.008,NaN,NaN,94.789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
326.26,363.87,377.14,171.4,102.82,124.95,328.47,NaN,NaN,175.83,NaN,NaN,299.71,270.96,NaN,NaN,288.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195.16,323.84,288.34,190.72,308.31,190.72,381.53,NaN,NaN,372.66,NaN,NaN,117.5,117.5,NaN,NaN,133.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
349.07,376.89,365.3,165.92,126.51,223.88,346.76,NaN,NaN,186.79,NaN,NaN,321.25,288.8,NaN,NaN,307.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196.75,303.84,336.44,189.77,315.48,329.45,383,NaN,NaN,403.95,NaN,NaN,131.56,131.56,NaN,NaN,150.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342.21,407.74,364.05,156.53,112.84,137.41,342.21,NaN,NaN,194.76,NaN,NaN,317.63,293.06,NaN,NaN,306.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187.09,230.9,148.75,189.83,285.67,365.08,395.2,NaN,NaN,392.46,NaN,NaN,143.28,140.54,NaN,NaN,156.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.52,126.25,124.34,25.008,2.0857,7.8163,91.865,NaN,NaN,30.739,NaN,NaN,133.89,124.34,NaN,NaN,128.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208.29,282.94,344.19,191.06,286.77,349.93,323.13,NaN,NaN,315.48,NaN,NaN,152.78,148.95,NaN,NaN,164.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
354.12,385.14,379.33,251.37,235.86,255.24,365.76,NaN,NaN,264.94,NaN,NaN,326.98,305.65,NaN,NaN,317.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
224.56,315.62,360.19,234.25,321.44,352.44,381.5,NaN,NaN,385.38,NaN,NaN,170.31,172.25,NaN,NaN,183.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
364.89,379.56,383.22,265.93,247.6,258.6,368.56,NaN,NaN,271.43,NaN,NaN,346.57,328.24,NaN,NaN,339.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219.79,306.08,350.14,223.46,302.41,346.47,364.83,NaN,NaN,364.83,NaN,NaN,157.37,151.86,NaN,NaN,162.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
405.57,427,412,300.57,244.86,229.86,392.71,NaN,NaN,289.86,NaN,NaN,388.43,371.29,NaN,NaN,377.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236.19,306.96,351.99,225.46,266.21,210.45,382.02,NaN,NaN,371.29,NaN,NaN,165.42,163.27,NaN,NaN,174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
581.86,583.59,574.92,515.94,498.59,522.88,571.45,NaN,NaN,505.53,NaN,NaN,524.61,512.47,NaN,NaN,515.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203.23,276.08,345.45,211.91,281.28,350.66,385.34,NaN,NaN,397.48,NaN,NaN,166.81,168.55,NaN,NaN,177.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
382.27,368.73,399.69,451.92,533.18,583.48,434.51,NaN,NaN,434.51,NaN,NaN,475.14,459.66,NaN,NaN,465.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202.56,277.97,303.11,212.23,279.91,281.84,355.32,NaN,NaN,359.18,NaN,NaN,144.55,148.42,NaN,NaN,161.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
281.22,315.18,299.9,231.98,226.89,235.38,279.53,NaN,NaN,238.78,NaN,NaN,225.19,211.61,NaN,NaN,216.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234.84,306.04,360.29,250.09,317.91,382.33,353.51,NaN,NaN,361.98,NaN,NaN,202.62,204.32,NaN,NaN,214.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.8,505.73,513.7,366.31,334.44,340.41,477.85,NaN,NaN,374.27,NaN,NaN,475.86,459.92,NaN,NaN,473.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
209.59,315.38,397.22,219.57,327.36,399.21,389.23,NaN,NaN,389.23,NaN,NaN,149.7,153.7,NaN,NaN,165.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
488.04,503.3,512.02,363.8,315.85,328.93,470.6,NaN,NaN,365.98,NaN,NaN,431.37,409.58,NaN,NaN,413.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219.87,317.95,407.32,222.05,324.49,394.24,385.52,NaN,NaN,389.88,NaN,NaN,150.12,150.12,NaN,NaN,161.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.03,504.2,509.06,358.24,319.31,316.88,465.27,NaN,NaN,367.97,NaN,NaN,421.49,406.89,NaN,NaN,409.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235.67,345.54,411.45,218.58,326,387.04,391.92,NaN,NaN,379.71,NaN,NaN,155.11,152.66,NaN,NaN,167.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
517.02,529.39,524.44,378.51,338.93,321.62,470.02,NaN,NaN,371.09,NaN,NaN,440.34,423.03,NaN,NaN,423.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
242.33,348.99,418.45,244.81,311.79,386.2,388.68,NaN,NaN,388.68,NaN,NaN,155.52,155.52,NaN,NaN,165.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
500.33,517.04,517.04,366.61,328.41,318.86,469.29,NaN,NaN,361.84,NaN,NaN,419.14,404.82,NaN,NaN,404.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234.19,322.79,408.99,215.03,313.21,382.65,394.62,NaN,NaN,385.04,NaN,NaN,147.98,145.59,NaN,NaN,157.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
489.2,508.66,501.36,345.67,311.61,309.18,467.3,NaN,NaN,348.1,NaN,NaN,396.76,379.73,NaN,NaN,387.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218.96,306.57,386.88,216.53,313.87,382.01,369.84,NaN,NaN,374.71,NaN,NaN,143.52,143.52,NaN,NaN,150.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
483.21,502.44,500.04,353.39,322.13,310.11,463.98,NaN,NaN,346.18,NaN,NaN,399.07,387.04,NaN,NaN,384.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235.31,326.75,413.38,223.28,312.31,394.12,382.09,NaN,NaN,377.28,NaN,NaN,143.88,143.88,NaN,NaN,158.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
477.99,493.51,496.1,338.25,309.78,299.43,457.29,NaN,NaN,327.9,NaN,NaN,392.59,377.07,NaN,NaN,379.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
230.29,313.17,403.81,227.7,326.12,401.22,383.09,NaN,NaN,393.45,NaN,NaN,147.42,142.24,NaN,NaN,157.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
475.1,496.94,494.76,344.08,304.78,293.86,455.45,NaN,NaN,335.35,NaN,NaN,387.76,374.65,NaN,NaN,376.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221.56,337.29,404.98,219.38,315.46,383.15,370.05,NaN,NaN,376.6,NaN,NaN,151.69,147.32,NaN,NaN,162.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
473.96,492.3,484.44,335.08,306.25,285.29,445.13,NaN,NaN,337.7,NaN,NaN,395.35,377,NaN,NaN,382.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
229.18,323.82,407.95,231.81,323.82,381.66,376.4,NaN,NaN,371.14,NaN,NaN,147.68,145.05,NaN,NaN,158.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
468.93,485.62,476.09,335.45,299.69,285.39,437.95,NaN,NaN,325.91,NaN,NaN,385.51,368.82,NaN,NaN,368.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
225.36,320.98,409.44,208.62,299.47,375.97,373.58,NaN,NaN,361.62,NaN,NaN,141.69,134.52,NaN,NaN,151.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
460.88,484.47,475.03,333.48,298.09,283.94,442,NaN,NaN,328.76,NaN,NaN,385.38,366.51,NaN,NaN,371.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219.6,325.95,396.84,219.6,311.77,375.57,361.39,NaN,NaN,363.76,NaN,NaN,143.97,141.61,NaN,NaN,158.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
463.73,483.46,472.5,330.03,301.54,290.58,430.86,NaN,NaN,334.42,NaN,NaN,384.83,360.72,NaN,NaN,367.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
226.46,309.88,377.94,217.68,292.32,353.79,371.35,NaN,NaN,364.77,NaN,NaN,149.62,145.23,NaN,NaN,160.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
446.49,476.24,469.63,319.2,305.98,296.06,434.92,NaN,NaN,325.82,NaN,NaN,357.22,340.69,NaN,NaN,340.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
216.66,324.31,398.84,213.34,294.5,332.59,342.53,NaN,NaN,345.84,NaN,NaN,143.78,138.81,NaN,NaN,153.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311.53,322.86,327.11,215.22,201.06,195.39,298.78,NaN,NaN,223.72,NaN,NaN,247.8,233.63,NaN,NaN,240.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.89,216.28,265.77,166.79,226.18,270.02,251.63,NaN,NaN,253.05,NaN,NaN,138.51,139.92,NaN,NaN,149.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
322.51,332.33,322.51,232.49,214.49,211.21,306.14,NaN,NaN,224.31,NaN,NaN,255.4,239.04,NaN,NaN,247.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.34,217.84,270.34,152.22,209.64,263.78,260.5,NaN,NaN,262.14,NaN,NaN,134.17,135.81,NaN,NaN,142.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
299.17,313.99,316.95,208.79,191.01,186.57,290.28,NaN,NaN,211.76,NaN,NaN,262.13,247.31,NaN,NaN,256.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.77,224.39,273.25,159.25,224.39,268.81,256.96,NaN,NaN,264.37,NaN,NaN,131.12,131.12,NaN,NaN,140.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
380.54,392.37,335.2,274.09,216.91,250.43,339.14,NaN,NaN,236.63,NaN,NaN,289.86,280,NaN,NaN,281.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219.94,306.73,324.49,202.18,273.2,229.8,356.05,NaN,NaN,340.27,NaN,NaN,154.84,154.84,NaN,NaN,164.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
402.24,411.63,394.73,297.1,255.8,325.27,370.33,NaN,NaN,276.45,NaN,NaN,406,392.86,NaN,NaN,402.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
217.88,291.3,313.9,206.58,278.12,295.07,347.79,NaN,NaN,330.84,NaN,NaN,155.74,157.62,NaN,NaN,168.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
533,545.04,547.45,470.39,457.14,478.82,533,NaN,NaN,481.22,NaN,NaN,507.71,495.67,NaN,NaN,501.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
212.73,259.5,294.27,219.92,265.49,290.68,285.88,NaN,NaN,289.48,NaN,NaN,192.34,193.54,NaN,NaN,199.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
504.57,527.16,539.71,361.49,356.47,353.96,502.06,NaN,NaN,366.51,NaN,NaN,441.82,416.71,NaN,NaN,429.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
205.75,286.25,369.27,205.75,293.8,283.73,346.62,NaN,NaN,329.02,NaN,NaN,125.25,125.25,NaN,NaN,137.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
329.52,356.79,350.5,216.23,205.74,237.21,321.13,NaN,NaN,251.89,NaN,NaN,335.81,304.34,NaN,NaN,325.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189.27,298.55,391.02,206.09,346.89,437.26,374.21,NaN,NaN,391.02,NaN,NaN,117.82,122.02,NaN,NaN,136.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
301.66,336.01,344.6,140.64,114.87,106.29,293.07,NaN,NaN,149.22,NaN,NaN,198.6,179.28,NaN,NaN,183.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180.06,281.22,380.23,190.82,300.59,393.14,354.4,NaN,NaN,356.55,NaN,NaN,111.19,111.19,NaN,NaN,128.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
299.76,342.1,342.1,130.39,116.27,108.21,287.66,NaN,NaN,162.65,NaN,NaN,190.88,164.67,NaN,NaN,176.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179.78,286.61,371.27,193.89,310.8,399.48,363.2,NaN,NaN,375.3,NaN,NaN,107.22,109.23,NaN,NaN,125.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
321.6,356.06,365.63,162.71,147.4,135.91,310.11,NaN,NaN,187.6,NaN,NaN,268,237.37,NaN,NaN,256.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
